# Renewables.ninja Solar PV (Point API) - 55.377, 11.932 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Copenhagen, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Copenhagen", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "55.37662155770636", "lon": "11.932309706033488", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1000", "system_loss": "0.25", "tracking": "2", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-01-01 00:00,2015-01-01 01:00,0,0,0,3.374,0
2015-01-01 01:00,2015-01-01 02:00,0,0,0,3.614,0
2015-01-01 02:00,2015-01-01 03:00,0,0,0,4.181,0
2015-01-01 03:00,2015-01-01 04:00,0,0,0,4.587,0
2015-01-01 04:00,2015-01-01 05:00,0,0,0,4.745,0
2015-01-01 05:00,2015-01-01 06:00,0,0,0,4.849,0
2015-01-01 06:00,2015-01-01 07:00,0,0,0,4.819,0
2015-01-01 07:00,2015-01-01 08:00,0,0,0,4.684,0
2015-01-01 08:00,2015-01-01 09:00,1.292,0.003,0.006,4.466,0
2015-01-01 09:00,2015-01-01 10:00,3.593,0.003,0.010,4.488,0
2015-01-01 10:00,2015-01-01 11:00,76.744,0.075,0.038,4.529,0
2015-01-01 11:00,2015-01-01 12:00,3.404,0,0.013,4.649,0
2015-01-01 12:00,2015-01-01 13:00,5.460,0,0.017,4.632,0
2015-01-01 13:00,2015-01-01 14:00,1.985,0,0.011,4.596,0
2015-01-01 14:00,2015-01-01 15:00,0.012,0,0.006,4.422,0
2015-01-01 15:00,2015-01-01 16:00,0,0,0,4.132,0
2015-01-01 16:00,2015-01-01 17:00,0,0,0,4.029,0
2015-01-01 17:00,2015-01-01 18:00,0,0,0,4.034,0
2015-01-01 18:00,2015-01-01 19:00,0,0,0,3.996,0
2015-01-01 19:00,2015-01-01 20:00,0,0,0,3.897,0
2015-01-01 20:00,2015-01-01 21:00,0,0,0,3.804,0
2015-01-01 21:00,2015-01-01 22:00,0,0,0,3.750,0
2015-01-01 22:00,2015-01-01 23:00,0,0,0,3.507,0
2015-01-01 23:00,2015-01-02 00:00,0,0,0,3.481,0
2015-01-02 00:00,2015-01-02 01:00,0,0,0,3.807,0
2015-01-02 01:00,2015-01-02 02:00,0,0,0,4.181,0
2015-01-02 02:00,2015-01-02 03:00,0,0,0,4.522,0
2015-01-02 03:00,2015-01-02 04:00,0,0,0,4.795,0
2015-01-02 04:00,2015-01-02 05:00,0,0,0,5.238,0
2015-01-02 05:00,2015-01-02 06:00,0,0,0,6.088,0
2015-01-02 06:00,2015-01-02 07:00,0,0,0,7.239,0
2015-01-02 07:00,2015-01-02 08:00,0,0,0,8.477,0
2015-01-02 08:00,2015-01-02 09:00,15.508,0.026,0.007,8.780,0
2015-01-02 09:00,2015-01-02 10:00,136.236,0.162,0.028,7.944,0
2015-01-02 10:00,2015-01-02 11:00,103.404,0.115,0.033,7.403,0
2015-01-02 11:00,2015-01-02 12:00,298.831,0.326,0.071,7.240,0
2015-01-02 12:00,2015-01-02 13:00,193.286,0.194,0.067,7.048,0
2015-01-02 13:00,2015-01-02 14:00,57.943,0.054,0.037,6.699,0
2015-01-02 14:00,2015-01-02 15:00,25.237,0.038,0.009,6.300,0
2015-01-02 15:00,2015-01-02 16:00,0,0,0,6.020,0
2015-01-02 16:00,2015-01-02 17:00,0,0,0,5.734,0
2015-01-02 17:00,2015-01-02 18:00,0,0,0,5.441,0
2015-01-02 18:00,2015-01-02 19:00,0,0,0,5.167,0
2015-01-02 19:00,2015-01-02 20:00,0,0,0,4.960,0
2015-01-02 20:00,2015-01-02 21:00,0,0,0,4.764,0
2015-01-02 21:00,2015-01-02 22:00,0,0,0,4.628,0
2015-01-02 22:00,2015-01-02 23:00,0,0,0,4.506,0
2015-01-02 23:00,2015-01-03 00:00,0,0,0,4.410,0
2015-01-03 00:00,2015-01-03 01:00,0,0,0,4.499,0
2015-01-03 01:00,2015-01-03 02:00,0,0,0,4.746,0
2015-01-03 02:00,2015-01-03 03:00,0,0,0,4.966,0
2015-01-03 03:00,2015-01-03 04:00,0,0,0,5.041,0
2015-01-03 04:00,2015-01-03 05:00,0,0,0,4.879,0
2015-01-03 05:00,2015-01-03 06:00,0,0,0,4.724,0
2015-01-03 06:00,2015-01-03 07:00,0,0,0,4.780,0
2015-01-03 07:00,2015-01-03 08:00,0,0,0,4.750,0
2015-01-03 08:00,2015-01-03 09:00,22.081,0.032,0.011,4.791,0
2015-01-03 09:00,2015-01-03 10:00,162.508,0.187,0.033,5.077,0
2015-01-03 10:00,2015-01-03 11:00,492.283,0.613,0.048,5.384,0
2015-01-03 11:00,2015-01-03 12:00,477.502,0.579,0.061,5.593,0
2015-01-03 12:00,2015-01-03 13:00,406.961,0.477,0.063,5.636,0
2015-01-03 13:00,2015-01-03 14:00,77.247,0.084,0.030,5.429,0
2015-01-03 14:00,2015-01-03 15:00,44.542,0.057,0.015,4.902,0
2015-01-03 15:00,2015-01-03 16:00,0,0,0,4.293,0
2015-01-03 16:00,2015-01-03 17:00,0,0,0,3.788,0
2015-01-03 17:00,2015-01-03 18:00,0,0,0,3.493,0
2015-01-03 18:00,2015-01-03 19:00,0,0,0,3.278,0
2015-01-03 19:00,2015-01-03 20:00,0,0,0,3.116,0
2015-01-03 20:00,2015-01-03 21:00,0,0,0,2.843,0
2015-01-03 21:00,2015-01-03 22:00,0,0,0,2.720,0
2015-01-03 22:00,2015-01-03 23:00,0,0,0,2.652,0
2015-01-03 23:00,2015-01-04 00:00,0,0,0,2.496,0
2015-01-04 00:00,2015-01-04 01:00,0,0,0,2.273,0
2015-01-04 01:00,2015-01-04 02:00,0,0,0,2.115,0
2015-01-04 02:00,2015-01-04 03:00,0,0,0,2.043,0
2015-01-04 03:00,2015-01-04 04:00,0,0,0,2.018,0
2015-01-04 04:00,2015-01-04 05:00,0,0,0,2.107,0
2015-01-04 05:00,2015-01-04 06:00,0,0,0,2.358,0
2015-01-04 06:00,2015-01-04 07:00,0,0,0,2.431,0
2015-01-04 07:00,2015-01-04 08:00,0,0,0,2.276,0
2015-01-04 08:00,2015-01-04 09:00,155.724,0.199,0.010,2.462,0
2015-01-04 09:00,2015-01-04 10:00,222.203,0.255,0.038,3.024,0
2015-01-04 10:00,2015-01-04 11:00,265.643,0.289,0.060,3.572,0
2015-01-04 11:00,2015-01-04 12:00,481.053,0.578,0.062,3.880,0
2015-01-04 12:00,2015-01-04 13:00,281.781,0.303,0.067,3.903,0
2015-01-04 13:00,2015-01-04 14:00,129.185,0.135,0.043,3.562,0
2015-01-04 14:00,2015-01-04 15:00,83.901,0.104,0.017,2.753,0
2015-01-04 15:00,2015-01-04 16:00,0,0,0,1.949,0
2015-01-04 16:00,2015-01-04 17:00,0,0,0,1.520,0
2015-01-04 17:00,2015-01-04 18:00,0,0,0,1.439,0
2015-01-04 18:00,2015-01-04 19:00,0,0,0,1.578,0
2015-01-04 19:00,2015-01-04 20:00,0,0,0,1.796,0
2015-01-04 20:00,2015-01-04 21:00,0,0,0,1.970,0
2015-01-04 21:00,2015-01-04 22:00,0,0,0,2.169,0
2015-01-04 22:00,2015-01-04 23:00,0,0,0,2.477,0
2015-01-04 23:00,2015-01-05 00:00,0,0,0,2.764,0
2015-01-05 00:00,2015-01-05 01:00,0,0,0,3.024,0
2015-01-05 01:00,2015-01-05 02:00,0,0,0,3.263,0
2015-01-05 02:00,2015-01-05 03:00,0,0,0,3.501,0
2015-01-05 03:00,2015-01-05 04:00,0,0,0,3.844,0
2015-01-05 04:00,2015-01-05 05:00,0,0,0,4.140,0
2015-01-05 05:00,2015-01-05 06:00,0,0,0,4.249,0
2015-01-05 06:00,2015-01-05 07:00,0,0,0,4.175,0
2015-01-05 07:00,2015-01-05 08:00,0,0,0,3.894,0
2015-01-05 08:00,2015-01-05 09:00,6.182,0.010,0.008,3.935,0
2015-01-05 09:00,2015-01-05 10:00,18.318,0.011,0.026,4.364,0
2015-01-05 10:00,2015-01-05 11:00,25.169,0.005,0.041,4.593,0
2015-01-05 11:00,2015-01-05 12:00,103.233,0.078,0.069,4.677,0
2015-01-05 12:00,2015-01-05 13:00,119.780,0.107,0.059,4.622,0
2015-01-05 13:00,2015-01-05 14:00,152.611,0.161,0.046,4.379,0
2015-01-05 14:00,2015-01-05 15:00,0.398,0.001,0.006,4.123,0
2015-01-05 15:00,2015-01-05 16:00,0,0,0,3.788,0
2015-01-05 16:00,2015-01-05 17:00,0,0,0,3.304,0
2015-01-05 17:00,2015-01-05 18:00,0,0,0,2.895,0
2015-01-05 18:00,2015-01-05 19:00,0,0,0,2.611,0
2015-01-05 19:00,2015-01-05 20:00,0,0,0,2.348,0
2015-01-05 20:00,2015-01-05 21:00,0,0,0,2.174,0
2015-01-05 21:00,2015-01-05 22:00,0,0,0,2.060,0
2015-01-05 22:00,2015-01-05 23:00,0,0,0,1.983,0
2015-01-05 23:00,2015-01-06 00:00,0,0,0,2.027,0
2015-01-06 00:00,2015-01-06 01:00,0,0,0,2.145,0
2015-01-06 01:00,2015-01-06 02:00,0,0,0,2.259,0
2015-01-06 02:00,2015-01-06 03:00,0,0,0,2.362,0
2015-01-06 03:00,2015-01-06 04:00,0,0,0,2.597,0
2015-01-06 04:00,2015-01-06 05:00,0,0,0,2.810,0
2015-01-06 05:00,2015-01-06 06:00,0,0,0,2.947,0
2015-01-06 06:00,2015-01-06 07:00,0,0,0,3.017,0
2015-01-06 07:00,2015-01-06 08:00,0,0,0,3.029,0
2015-01-06 08:00,2015-01-06 09:00,0,0,0.001,3.281,0
2015-01-06 09:00,2015-01-06 10:00,2.098,0,0.011,3.562,0
2015-01-06 10:00,2015-01-06 11:00,9.947,0,0.024,3.724,0
2015-01-06 11:00,2015-01-06 12:00,8.031,0,0.021,3.793,0
2015-01-06 12:00,2015-01-06 13:00,3.785,0,0.014,3.727,0
2015-01-06 13:00,2015-01-06 14:00,1.671,0,0.010,3.497,0
2015-01-06 14:00,2015-01-06 15:00,0,0,0.004,3.138,0
2015-01-06 15:00,2015-01-06 16:00,0,0,0,2.941,0
2015-01-06 16:00,2015-01-06 17:00,0,0,0,2.721,0
2015-01-06 17:00,2015-01-06 18:00,0,0,0,2.448,0
2015-01-06 18:00,2015-01-06 19:00,0,0,0,2.186,0
2015-01-06 19:00,2015-01-06 20:00,0,0,0,1.987,0
2015-01-06 20:00,2015-01-06 21:00,0,0,0,1.835,0
2015-01-06 21:00,2015-01-06 22:00,0,0,0,1.725,0
2015-01-06 22:00,2015-01-06 23:00,0,0,0,1.592,0
2015-01-06 23:00,2015-01-07 00:00,0,0,0,1.481,0
2015-01-07 00:00,2015-01-07 01:00,0,0,0,1.430,0
2015-01-07 01:00,2015-01-07 02:00,0,0,0,1.435,0
2015-01-07 02:00,2015-01-07 03:00,0,0,0,1.413,0
2015-01-07 03:00,2015-01-07 04:00,0,0,0,1.433,0
2015-01-07 04:00,2015-01-07 05:00,0,0,0,1.630,0
2015-01-07 05:00,2015-01-07 06:00,0,0,0,2.140,0
2015-01-07 06:00,2015-01-07 07:00,0,0,0,2.917,0
2015-01-07 07:00,2015-01-07 08:00,0,0,0,3.368,0
2015-01-07 08:00,2015-01-07 09:00,27.803,0.038,0.012,3.857,0
2015-01-07 09:00,2015-01-07 10:00,214.313,0.243,0.041,4.280,0
2015-01-07 10:00,2015-01-07 11:00,363.311,0.419,0.060,4.685,0
2015-01-07 11:00,2015-01-07 12:00,541.845,0.675,0.058,5.140,0
2015-01-07 12:00,2015-01-07 13:00,195.810,0.203,0.059,5.470,0
2015-01-07 13:00,2015-01-07 14:00,93.066,0.085,0.049,5.249,0
2015-01-07 14:00,2015-01-07 15:00,38.111,0.046,0.018,4.354,0
2015-01-07 15:00,2015-01-07 16:00,0,0,0,4.235,0
2015-01-07 16:00,2015-01-07 17:00,0,0,0,4.595,0
2015-01-07 17:00,2015-01-07 18:00,0,0,0,4.769,0
2015-01-07 18:00,2015-01-07 19:00,0,0,0,4.721,0
2015-01-07 19:00,2015-01-07 20:00,0,0,0,4.597,0
2015-01-07 20:00,2015-01-07 21:00,0,0,0,4.497,0
2015-01-07 21:00,2015-01-07 22:00,0,0,0,4.380,0
2015-01-07 22:00,2015-01-07 23:00,0,0,0,4.238,0
2015-01-07 23:00,2015-01-08 00:00,0,0,0,4.121,0
2015-01-08 00:00,2015-01-08 01:00,0,0,0,4.042,0
2015-01-08 01:00,2015-01-08 02:00,0,0,0,3.909,0
2015-01-08 02:00,2015-01-08 03:00,0,0,0,3.371,0
2015-01-08 03:00,2015-01-08 04:00,0,0,0,2.456,0
2015-01-08 04:00,2015-01-08 05:00,0,0,0,2.090,0
2015-01-08 05:00,2015-01-08 06:00,0,0,0,2.141,0
2015-01-08 06:00,2015-01-08 07:00,0,0,0,2.597,0
2015-01-08 07:00,2015-01-08 08:00,0,0,0,3.127,0
2015-01-08 08:00,2015-01-08 09:00,5.754,0.010,0.008,3.637,0
2015-01-08 09:00,2015-01-08 10:00,4.089,0,0.015,4.143,0
2015-01-08 10:00,2015-01-08 11:00,8.437,0,0.022,4.693,0
2015-01-08 11:00,2015-01-08 12:00,9.989,0,0.025,5.159,0
2015-01-08 12:00,2015-01-08 13:00,7.354,0,0.020,5.595,0
2015-01-08 13:00,2015-01-08 14:00,9.802,0.003,0.021,6.020,0
2015-01-08 14:00,2015-01-08 15:00,6.182,0.005,0.013,6.256,0
2015-01-08 15:00,2015-01-08 16:00,0,0,0,6.155,0
2015-01-08 16:00,2015-01-08 17:00,0,0,0,5.979,0
2015-01-08 17:00,2015-01-08 18:00,0,0,0,5.754,0
2015-01-08 18:00,2015-01-08 19:00,0,0,0,5.469,0
2015-01-08 19:00,2015-01-08 20:00,0,0,0,5.266,0
2015-01-08 20:00,2015-01-08 21:00,0,0,0,4.996,0
2015-01-08 21:00,2015-01-08 22:00,0,0,0,4.653,0
2015-01-08 22:00,2015-01-08 23:00,0,0,0,4.276,0
2015-01-08 23:00,2015-01-09 00:00,0,0,0,4.105,0
2015-01-09 00:00,2015-01-09 01:00,0,0,0,4.054,0
2015-01-09 01:00,2015-01-09 02:00,0,0,0,4.104,0
2015-01-09 02:00,2015-01-09 03:00,0,0,0,4.142,0
2015-01-09 03:00,2015-01-09 04:00,0,0,0,4.328,0
2015-01-09 04:00,2015-01-09 05:00,0,0,0,4.461,0
2015-01-09 05:00,2015-01-09 06:00,0,0,0,4.521,0
2015-01-09 06:00,2015-01-09 07:00,0,0,0,4.151,0
2015-01-09 07:00,2015-01-09 08:00,0,0,0,3.247,0
2015-01-09 08:00,2015-01-09 09:00,14.664,0.025,0.006,2.957,0
2015-01-09 09:00,2015-01-09 10:00,3.230,0,0.013,6.105,0
2015-01-09 10:00,2015-01-09 11:00,281.080,0.341,0.033,7.248,0
2015-01-09 11:00,2015-01-09 12:00,29.551,0.009,0.044,6.661,0
2015-01-09 12:00,2015-01-09 13:00,18.283,0.001,0.036,6.127,0
2015-01-09 13:00,2015-01-09 14:00,39.646,0.026,0.040,5.915,0
2015-01-09 14:00,2015-01-09 15:00,26.153,0.031,0.017,5.876,0
2015-01-09 15:00,2015-01-09 16:00,0,0,0,5.977,0
2015-01-09 16:00,2015-01-09 17:00,0,0,0,6.608,0
2015-01-09 17:00,2015-01-09 18:00,0,0,0,6.664,0
2015-01-09 18:00,2015-01-09 19:00,0,0,0,6.595,0
2015-01-09 19:00,2015-01-09 20:00,0,0,0,6.346,0
2015-01-09 20:00,2015-01-09 21:00,0,0,0,6.063,0
2015-01-09 21:00,2015-01-09 22:00,0,0,0,5.761,0
2015-01-09 22:00,2015-01-09 23:00,0,0,0,5.380,0
2015-01-09 23:00,2015-01-10 00:00,0,0,0,4.951,0
2015-01-10 00:00,2015-01-10 01:00,0,0,0,4.691,0
2015-01-10 01:00,2015-01-10 02:00,0,0,0,4.673,0
2015-01-10 02:00,2015-01-10 03:00,0,0,0,4.511,0
2015-01-10 03:00,2015-01-10 04:00,0,0,0,4.347,0
2015-01-10 04:00,2015-01-10 05:00,0,0,0,3.909,0
2015-01-10 05:00,2015-01-10 06:00,0,0,0,3.443,0
2015-01-10 06:00,2015-01-10 07:00,0,0,0,4.120,0
2015-01-10 07:00,2015-01-10 08:00,0,0,0,5.950,0
2015-01-10 08:00,2015-01-10 09:00,0.303,0,0.007,8.048,0
2015-01-10 09:00,2015-01-10 10:00,4.833,0,0.016,8.883,0
2015-01-10 10:00,2015-01-10 11:00,15.407,0,0.033,8.953,0
2015-01-10 11:00,2015-01-10 12:00,18.233,0,0.037,9.036,0
2015-01-10 12:00,2015-01-10 13:00,29.683,0.005,0.048,9.447,0
2015-01-10 13:00,2015-01-10 14:00,47.496,0.053,0.025,9.381,0
2015-01-10 14:00,2015-01-10 15:00,50.453,0.061,0.020,7.673,0
2015-01-10 15:00,2015-01-10 16:00,0,0,0,6.873,0
2015-01-10 16:00,2015-01-10 17:00,0,0,0,6.188,0
2015-01-10 17:00,2015-01-10 18:00,0,0,0,5.547,0
2015-01-10 18:00,2015-01-10 19:00,0,0,0,5.419,0
2015-01-10 19:00,2015-01-10 20:00,0,0,0,5.444,0
2015-01-10 20:00,2015-01-10 21:00,0,0,0,5.282,0
2015-01-10 21:00,2015-01-10 22:00,0,0,0,5.136,0
2015-01-10 22:00,2015-01-10 23:00,0,0,0,5.097,0
2015-01-10 23:00,2015-01-11 00:00,0,0,0,5.033,0
2015-01-11 00:00,2015-01-11 01:00,0,0,0,4.932,0
2015-01-11 01:00,2015-01-11 02:00,0,0,0,4.748,0
2015-01-11 02:00,2015-01-11 03:00,0,0,0,4.557,0
2015-01-11 03:00,2015-01-11 04:00,0,0,0,4.414,0
2015-01-11 04:00,2015-01-11 05:00,0,0,0,4.269,0
2015-01-11 05:00,2015-01-11 06:00,0,0,0,4.164,0
2015-01-11 06:00,2015-01-11 07:00,0,0,0,4.078,0
2015-01-11 07:00,2015-01-11 08:00,0,0,0,3.981,0
2015-01-11 08:00,2015-01-11 09:00,157.352,0.201,0.011,4.010,0
2015-01-11 09:00,2015-01-11 10:00,181.986,0.199,0.045,4.246,0
2015-01-11 10:00,2015-01-11 11:00,317.527,0.351,0.066,4.507,0
2015-01-11 11:00,2015-01-11 12:00,169.488,0.168,0.060,4.626,0
2015-01-11 12:00,2015-01-11 13:00,427.385,0.512,0.054,4.500,0
2015-01-11 13:00,2015-01-11 14:00,479.514,0.587,0.051,4.239,0
2015-01-11 14:00,2015-01-11 15:00,175.560,0.210,0.025,4.065,0
2015-01-11 15:00,2015-01-11 16:00,0,0,0,4.032,0
2015-01-11 16:00,2015-01-11 17:00,0,0,0,4.072,0
2015-01-11 17:00,2015-01-11 18:00,0,0,0,4.095,0
2015-01-11 18:00,2015-01-11 19:00,0,0,0,4.148,0
2015-01-11 19:00,2015-01-11 20:00,0,0,0,4.193,0
2015-01-11 20:00,2015-01-11 21:00,0,0,0,4.134,0
2015-01-11 21:00,2015-01-11 22:00,0,0,0,3.924,0
2015-01-11 22:00,2015-01-11 23:00,0,0,0,3.590,0
2015-01-11 23:00,2015-01-12 00:00,0,0,0,3.168,0
2015-01-12 00:00,2015-01-12 01:00,0,0,0,2.915,0
2015-01-12 01:00,2015-01-12 02:00,0,0,0,3.200,0
2015-01-12 02:00,2015-01-12 03:00,0,0,0,4.122,0
2015-01-12 03:00,2015-01-12 04:00,0,0,0,4.972,0
2015-01-12 04:00,2015-01-12 05:00,0,0,0,5.537,0
2015-01-12 05:00,2015-01-12 06:00,0,0,0,5.557,0
2015-01-12 06:00,2015-01-12 07:00,0,0,0,5.552,0
2015-01-12 07:00,2015-01-12 08:00,0,0,0,5.780,0
2015-01-12 08:00,2015-01-12 09:00,2.320,0.003,0.008,5.975,0
2015-01-12 09:00,2015-01-12 10:00,5.814,0,0.018,6.072,0
2015-01-12 10:00,2015-01-12 11:00,9.415,0,0.024,6.315,0
2015-01-12 11:00,2015-01-12 12:00,7.047,0,0.020,6.481,0
2015-01-12 12:00,2015-01-12 13:00,5.080,0,0.017,6.538,0
2015-01-12 13:00,2015-01-12 14:00,24.457,0.024,0.022,6.429,0
2015-01-12 14:00,2015-01-12 15:00,20.444,0.024,0.016,6.332,0
2015-01-12 15:00,2015-01-12 16:00,0,0,0,6.481,0
2015-01-12 16:00,2015-01-12 17:00,0,0,0,6.903,0
2015-01-12 17:00,2015-01-12 18:00,0,0,0,7.559,0
2015-01-12 18:00,2015-01-12 19:00,0,0,0,7.861,0
2015-01-12 19:00,2015-01-12 20:00,0,0,0,7.581,0
2015-01-12 20:00,2015-01-12 21:00,0,0,0,6.957,0
2015-01-12 21:00,2015-01-12 22:00,0,0,0,6.305,0
2015-01-12 22:00,2015-01-12 23:00,0,0,0,5.862,0
2015-01-12 23:00,2015-01-13 00:00,0,0,0,5.562,0
2015-01-13 00:00,2015-01-13 01:00,0,0,0,5.127,0
2015-01-13 01:00,2015-01-13 02:00,0,0,0,4.802,0
2015-01-13 02:00,2015-01-13 03:00,0,0,0,4.815,0
2015-01-13 03:00,2015-01-13 04:00,0,0,0,4.838,0
2015-01-13 04:00,2015-01-13 05:00,0,0,0,4.843,0
2015-01-13 05:00,2015-01-13 06:00,0,0,0,4.921,0
2015-01-13 06:00,2015-01-13 07:00,0,0,0,5.000,0
2015-01-13 07:00,2015-01-13 08:00,0,0,0,5.132,0
2015-01-13 08:00,2015-01-13 09:00,17.493,0.025,0.011,5.445,0
2015-01-13 09:00,2015-01-13 10:00,12.746,0.001,0.028,5.889,0
2015-01-13 10:00,2015-01-13 11:00,14.057,0,0.031,6.650,0
2015-01-13 11:00,2015-01-13 12:00,14.127,0,0.031,7.441,0
2015-01-13 12:00,2015-01-13 13:00,11.293,0,0.027,7.709,0
2015-01-13 13:00,2015-01-13 14:00,9.851,0,0.025,7.486,0
2015-01-13 14:00,2015-01-13 15:00,0.026,0,0.006,7.228,0
2015-01-13 15:00,2015-01-13 16:00,0,0,0,6.865,0
2015-01-13 16:00,2015-01-13 17:00,0,0,0,6.291,0
2015-01-13 17:00,2015-01-13 18:00,0,0,0,5.610,0
2015-01-13 18:00,2015-01-13 19:00,0,0,0,4.891,0
2015-01-13 19:00,2015-01-13 20:00,0,0,0,4.391,0
2015-01-13 20:00,2015-01-13 21:00,0,0,0,3.974,0
2015-01-13 21:00,2015-01-13 22:00,0,0,0,3.901,0
2015-01-13 22:00,2015-01-13 23:00,0,0,0,3.894,0
2015-01-13 23:00,2015-01-14 00:00,0,0,0,3.902,0
2015-01-14 00:00,2015-01-14 01:00,0,0,0,4.031,0
2015-01-14 01:00,2015-01-14 02:00,0,0,0,4.259,0
2015-01-14 02:00,2015-01-14 03:00,0,0,0,4.321,0
2015-01-14 03:00,2015-01-14 04:00,0,0,0,4.287,0
2015-01-14 04:00,2015-01-14 05:00,0,0,0,4.213,0
2015-01-14 05:00,2015-01-14 06:00,0,0,0,4.131,0
2015-01-14 06:00,2015-01-14 07:00,0,0,0,4.023,0
2015-01-14 07:00,2015-01-14 08:00,0,0,0,3.980,0
2015-01-14 08:00,2015-01-14 09:00,80.930,0.104,0.014,3.995,0
2015-01-14 09:00,2015-01-14 10:00,67.645,0.089,0.013,4.007,0
2015-01-14 10:00,2015-01-14 11:00,15.429,0.007,0.026,4.098,0
2015-01-14 11:00,2015-01-14 12:00,27.772,0.010,0.040,4.242,0
2015-01-14 12:00,2015-01-14 13:00,20.654,0.004,0.036,4.189,0
2015-01-14 13:00,2015-01-14 14:00,153.642,0.160,0.048,3.981,0
2015-01-14 14:00,2015-01-14 15:00,242.702,0.291,0.028,3.623,0
2015-01-14 15:00,2015-01-14 16:00,0,0,0,3.334,0
2015-01-14 16:00,2015-01-14 17:00,0,0,0,3.107,0
2015-01-14 17:00,2015-01-14 18:00,0,0,0,2.832,0
2015-01-14 18:00,2015-01-14 19:00,0,0,0,2.660,0
2015-01-14 19:00,2015-01-14 20:00,0,0,0,2.534,0
2015-01-14 20:00,2015-01-14 21:00,0,0,0,2.418,0
2015-01-14 21:00,2015-01-14 22:00,0,0,0,2.379,0
2015-01-14 22:00,2015-01-14 23:00,0,0,0,2.152,0
2015-01-14 23:00,2015-01-15 00:00,0,0,0,2.128,0
2015-01-15 00:00,2015-01-15 01:00,0,0,0,2.053,0
2015-01-15 01:00,2015-01-15 02:00,0,0,0,2.119,0
2015-01-15 02:00,2015-01-15 03:00,0,0,0,2.158,0
2015-01-15 03:00,2015-01-15 04:00,0,0,0,2.244,0
2015-01-15 04:00,2015-01-15 05:00,0,0,0,2.384,0
2015-01-15 05:00,2015-01-15 06:00,0,0,0,2.592,0
2015-01-15 06:00,2015-01-15 07:00,0,0,0,2.755,0
2015-01-15 07:00,2015-01-15 08:00,0,0,0,2.831,0
2015-01-15 08:00,2015-01-15 09:00,2.986,0.002,0.010,2.883,0
2015-01-15 09:00,2015-01-15 10:00,11.815,0,0.027,2.768,0
2015-01-15 10:00,2015-01-15 11:00,18.270,0,0.037,2.405,0
2015-01-15 11:00,2015-01-15 12:00,47.925,0.013,0.063,2.577,0
2015-01-15 12:00,2015-01-15 13:00,18.625,0.005,0.032,3.488,0
2015-01-15 13:00,2015-01-15 14:00,12.212,0.001,0.027,4.354,0
2015-01-15 14:00,2015-01-15 15:00,11.607,0.012,0.015,4.873,0
2015-01-15 15:00,2015-01-15 16:00,0,0,0.001,5.144,0
2015-01-15 16:00,2015-01-15 17:00,0,0,0,5.396,0
2015-01-15 17:00,2015-01-15 18:00,0,0,0,5.684,0
2015-01-15 18:00,2015-01-15 19:00,0,0,0,6.025,0
2015-01-15 19:00,2015-01-15 20:00,0,0,0,6.441,0
2015-01-15 20:00,2015-01-15 21:00,0,0,0,6.725,0
2015-01-15 21:00,2015-01-15 22:00,0,0,0,6.882,0
2015-01-15 22:00,2015-01-15 23:00,0,0,0,6.916,0
2015-01-15 23:00,2015-01-16 00:00,0,0,0,6.860,0
2015-01-16 00:00,2015-01-16 01:00,0,0,0,6.552,0
2015-01-16 01:00,2015-01-16 02:00,0,0,0,6.002,0
2015-01-16 02:00,2015-01-16 03:00,0,0,0,5.425,0
2015-01-16 03:00,2015-01-16 04:00,0,0,0,5.127,0
2015-01-16 04:00,2015-01-16 05:00,0,0,0,5.047,0
2015-01-16 05:00,2015-01-16 06:00,0,0,0,5.000,0
2015-01-16 06:00,2015-01-16 07:00,0,0,0,4.970,0
2015-01-16 07:00,2015-01-16 08:00,0,0,0,4.982,0
2015-01-16 08:00,2015-01-16 09:00,91.584,0.115,0.017,5.238,0
2015-01-16 09:00,2015-01-16 10:00,132.227,0.142,0.041,5.612,0
2015-01-16 10:00,2015-01-16 11:00,170.362,0.181,0.050,5.943,0
2015-01-16 11:00,2015-01-16 12:00,388.490,0.438,0.079,6.165,0
2015-01-16 12:00,2015-01-16 13:00,330.854,0.358,0.080,6.179,0
2015-01-16 13:00,2015-01-16 14:00,103.827,0.089,0.059,5.960,0
2015-01-16 14:00,2015-01-16 15:00,162.861,0.194,0.027,5.566,0
2015-01-16 15:00,2015-01-16 16:00,27.561,0.047,0.003,5.173,0
2015-01-16 16:00,2015-01-16 17:00,0,0,0,4.912,0
2015-01-16 17:00,2015-01-16 18:00,0,0,0,4.768,0
2015-01-16 18:00,2015-01-16 19:00,0,0,0,4.693,0
2015-01-16 19:00,2015-01-16 20:00,0,0,0,4.746,0
