759673.6481777143,78903.6975703857,275397.16627999995,423936.2628854143,178192.99419254283
723709.7065661715,72205.22416534285,277204.23199892853,458319.4964509857,193429.69586517144
758036.0227044573,59783.7568734,249137.34272895718,359480.918778,190190.5496452286
673643.0648796571,72439.15778922857,241153.22792025717,331424.15710718575,198142.66190564286
561840.8103638857,63973.798373585705,240036.51224232858,336128.40076471434,192277.89738905715
410412.7362140001,52943.10159564286,333917.49073702865,423223.35543898575,264661.60842162854
378548.3777784001,49563.14971528571,388553.8651484571,410134.17473324283,275075.32353705715
281237.52284697146,43293.7574285,373526.4899283143,461050.82972371427,292777.63269821426
215403.4972569715,47527.96792664286,311836.7045057143,550647.1097688572,351297.55012524285
157576.18854348574,53719.68720207142,349348.3023386857,717365.7850393142,433023.5472377285
116164.43478405714,63031.11027864285,511181.04274565715,860751.6627058286,487137.56540852855
141179.68869399998,78012.0377257857,624423.4999228,935763.5264649714,530190.1364172143
181162.99118594287,92582.41581249998,685837.3606929429,1.0056061333940573e6,580354.8431979858
225727.9255358286,101590.55360685712,751753.6267181142,1.0877742425572572e6,640334.3855078
307883.50900765724,105988.762043,850120.8309428857,1.1503064381634286e6,670923.7297417001
422688.2255194857,117020.36129342856,907353.1951109143,1.186766913841257e6,687922.6749766858
575576.9432250287,131792.86025385713,951747.7978012001,1.2150587138979428e6,689389.7578912285
706212.8727008572,145546.8876580714,1.0045031483384857e6,1.2618490204238857e6,691145.733611743
788284.9997063429,152354.3616597143,1.0557077017429143e6,1.322511694046514e6,694367.7020834999
871972.6007514858,162611.26819921425,1.1039123720432285e6,1.3028923169710287e6,666305.6125476856
860531.0935029144,163278.28094535714,1.133351755758886e6,1.2572349944482287e6,647035.7902434714
887021.24731,176181.5430532857,1.1254613012146289e6,1.253784168053657e6,638202.1528231429
945418.7106952572,184590.21501214284,1.136057013925286e6,1.2482032889764e6,632121.2665175429
968479.6126157715,187398.48908571427,1.1556491347246e6,1.2315940813880002e6,612065.9320932429
1.0104175976249714e6,187774.42328648566,1.1894433812880432e6,1.2103581787897286e6,604546.7369696429
968699.1945904001,193612.35393924284,1.2248063379957143e6,1.2337188658279572e6,623103.6632636713
948234.0089972572,196931.97896229997,1.3344096295482856e6,1.2664511599891859e6,673893.1468087857
990981.3392736001,198144.71271854287,1.3734230165891142e6,1.3963580262009143e6,758244.1907532858
899724.9763672,197714.21398279996,1.3685757882947284e6,1.5392354093622717e6,817455.7485489286
852766.5182590287,200843.04435418567,1.3173667388760857e6,1.6460674553820286e6,866060.2614741429
847946.7146941716,196927.95739681425,1.3087855417275715e6,1.670187351860286e6,838623.5569101142
836380.6158962287,194286.8530255,1.2754725121447714e6,1.7161182097357146e6,847236.5770534428
839416.1867013144,195167.4581832857,1.2827688260828287e6,1.7152212725046286e6,839661.6233395142
874180.7167462287,199131.4117244286,1.2955674243554573e6,1.7111592321903429e6,835323.6963216143
912259.0806578285,197613.2871098571,1.3022385009287146e6,1.6834105395e6,825514.5304985286
912273.2606674859,195616.44239435715,1.303651896340486e6,1.657847511586857e6,820427.9566636427
890034.6356373144,193854.05373349998,1.3199186676745717e6,1.6186624218996002e6,808812.4883923715
877677.1493101143,196669.1552782857,1.337742233401143e6,1.5976545202185144e6,802098.1525394572
858539.5278182287,198037.1448405714,1.3432296772531427e6,1.579011110528057e6,780463.8009198856
826546.9217410285,197041.85896071425,1.3415098205130287e6,1.5340017077578285e6,775336.966428657
802268.1580100573,193536.004478,1.3402434326998573e6,1.4581495988877143e6,703935.0770608999
782306.8880846287,181807.62193435716,1.343370328002686e6,1.4008066850868003e6,669112.4661930142
755611.4575677144,178625.15391814287,1.3431952931461143e6,1.3170235151710855e6,626033.6481990286
725868.0061483431,171783.99310421426,1.3231785577156285e6,1.190891870309943e6,573432.0240432428
680875.5774588572,161067.77450378574,1.2971317967887998e6,1.0965589365983428e6,536683.8247861572
638965.5275977143,144025.64389421427,1.2442522908466572e6,989823.5151113144,480395.83521562855
594531.0395149144,126239.76946607142,1.1777352698532857e6,884556.9097546285,447895.0035027286
531676.1660313143,113560.80884899998,1.074213834186543e6,805019.9545148,412183.94611438573
456981.5786269716,106537.05163972855,954264.5834999429,724827.3938978857,331893.2094981143
399938.184521143,91729.1419339857,844512.1018626714,535264.6728219,244533.73057397146
368611.69027314294,76874.86639577142,727167.9809027858,307716.4350337,110712.43502894287
387753.9219779429,62366.668332214285,600924.0985262429,166651.28108892855,44052.03337865715
368508.7586628572,56156.11268084285,525920.8945236857,110108.79312715716,17590.188892757145
371176.2645314857,57554.07215611428,491192.86572510004,92230.51055735713,13458.709786214287
370424.34889371425,62869.09561414285,491845.99146140006,82319.75324622857,8483.426175757146
421011.59784862865,66881.59610021429,510492.59736262856,82201.69218268571,8034.298105528573
429294.02694851434,60878.75864264285,488323.20935117145,76416.67378794287,10023.161348514284
392507.6028089715,47249.63583871428,445252.4303429143,60831.82701057144,9656.2539291
322796.23197120003,31241.71116064285,396525.37569734285,44608.63252931429,8061.368630928571
244350.96312354287,16689.562768642856,394950.5905937143,31458.59142302857,6297.427962785713
178152.66643240003,7133.078529857143,376446.76113962854,22526.088177942856,4706.967017800001
126542.89816297144,2517.811960642857,389253.1806732285,18431.28757782857,4206.8131831142855
91052.98666262858,746.6203673571428,396840.0330592,17758.415839257144,4906.619868985715
69568.44584634287,298.77984435714285,378894.76796391426,19743.2786788,6334.445006014285
53258.59847640001,332.2587133571428,354902.4122131714,23273.415742057143,6724.896178285714
39063.88953337143,425.5905914285714,333154.13506005716,30999.975735600005,7535.730595985714
29261.506916457147,672.1420138571427,331207.02528345713,43971.95414434286,12009.609580999997
20328.725515142858,1331.4608584285713,317560.1119388572,58286.15906971429,18947.15284352857
12304.118899085715,2420.9797039285713,331453.3145331714,71711.25545685715,25265.379195642858
8772.195791828572,3694.528357285714,359854.67549480003,84988.77226582858,30191.818669600005
7426.950637771429,5011.155928,386072.7997811429,100758.26465045715,36498.89379805715
7688.041968914286,6604.694640857143,438530.5312298572,121958.18427537143,44564.247986571434
9402.180421142859,8467.17333657143,487574.2851627714,163056.4696192,57154.12348377142
15824.208615542859,9436.301936557144,518157.2561196001,208798.66498424287,67763.76988987143
29070.049484685715,10792.692058485714,553856.7265122858,233380.63806091427,73724.91404224286
45985.33811702858,13075.087549214284,596882.3676487572,252081.7557524857,86190.89145141428
59675.8610192,16902.242689271425,642382.0865353286,296927.87889254285,107044.60205338572
76064.136692,20825.98198778571,720068.4210295855,394571.5142214143,145662.71818155714
96031.59599302859,32474.27722334286,799021.4439851285,512345.8267801143,194926.70850804285
114087.48280451431,48366.25662578571,839391.8169325715,587081.8428733143,237599.45944975715
123360.48063028572,63574.1888265,794433.2828245715,546580.8457289143,237333.74473888575
127943.34449685716,67524.10619585714,718253.8703983714,457059.7929248,204299.16866235714
132177.5418025143,66765.49443235714,713156.3243162286,496959.20778680005,216977.4544422857
143147.6542905143,74022.16058835713,768130.8873717142,571897.0383676001,254564.03925754284
176133.54796628573,91916.61606885714,806660.8692290286,560031.0458259429,256207.84159925717
227765.17749137143,98438.65325364286,821040.8524814285,512211.9866953714,235221.3026307857
258708.06177320002,97807.85729642857,783199.9956227429,447515.3942387429,199999.58881298572
238382.69502657143,89828.58822257143,771992.9314742001,376572.98964120005,171579.88692775715
208417.00127417143,86227.56502942857,774361.0749712,374408.94811914285,181890.57513795714
207737.44019925717,89035.76978857142,774437.6183665714,381292.17542074283,181476.84097714289
234752.9851396,90329.48894064284,721224.0703366859,407529.7798937143,177660.37955601432
239540.46488405718,87377.38742778571,688838.360957,438179.78874354286,191212.1340422857
231572.5400167429,91896.13365521427,661911.1761548573,470307.5351269143,224999.4231094
254387.68370480006,95815.5180187857,602133.9347753428,519686.70342919993,265449.2909757143
292695.40738685714,90807.65452614285,560197.8201261716,586604.5879680571,327184.0216318429
326229.7227886286,94856.37961342855,576620.0563313428,642273.9571793715,368561.2355039
354332.2425617715,97279.39851297143,574077.8487458859,689652.1378022284,381978.5834160571
443519.4991872571,105704.23611278571,574641.6979044143,770003.5634129142,411034.7206964143
529681.3142086858,105699.52476112857,642432.4829605144,773033.2841392999,428608.27645087143
616323.3481976571,112614.02168102856,667971.4475058714,801468.8910984858,459389.09909538575
505728.3682530286,109836.15990162858,882732.1821507715,891349.9803934286,476278.92557741434
524700.6527821142,117961.71592002858,1.0260940614223001e6,1.0389411460694859e6,516589.05546798575
607863.9831021716,142093.6387968857,1.164789448954043e6,1.2411512026375714e6,645960.7896743
690750.6852915429,181635.75680871424,1.1960336992692857e6,1.2809945584338284e6,701962.0313069428
827527.6564045715,204103.19705699998,1.2605720983423144e6,1.3731299672309714e6,712418.4892746143
979698.2758948001,208123.19131364286,1.3345393709401144e6,1.6371571751279999e6,729455.7782376857
1.0634934193465144e6,214678.56873857146,1.3916567357029144e6,1.6439402466385143e6,727049.3435726
1.0978218250063427e6,221565.47707535714,1.3723523424176858e6,1.644850720092686e6,746936.9279895
1.123483381349943e6,222725.1767797857,1.3611388842266572e6,1.5605817589393144e6,718053.3219149428
1.147732223706286e6,220715.02369399997,1.3622194145335716e6,1.5117338970241144e6,679093.4529803428
1.1242031121329714e6,218584.2288452857,1.372238129201543e6,1.4769908128582856e6,621588.2875817285
1.0970020915938288e6,216111.8871497857,1.3856754648429714e6,1.438511280665943e6,560112.9357032144
1.0944676080273713e6,216895.55607921426,1.399065995456e6,1.4716570307801717e6,579181.3615149428
1.0779930291051427e6,218763.4066431428,1.4043913804790857e6,1.2782277850406286e6,393272.05824424286
1.078208658361829e6,222027.70034228568,1.4163543074189716e6,953648.2154736,162368.68313767144
1.104789519537943e6,225860.06044078566,1.428204329012943e6,786476.3973292571,229319.59026662857
1.1167890052861143e6,230268.66604121425,1.419538274156057e6,858154.0735240001,514854.1431363286
1.1249767656700572e6,226416.8632455,1.4032180755478288e6,1.0833182215188001e6,703544.3310237429
1.0781371744637715e6,225862.17453085716,1.3956658935299716e6,1.3146803626281142e6,726286.7646832999
975415.4451311429,225042.56607021423,1.3923411141088286e6,1.4168344874265715e6,697466.4811924001
849167.9264095429,224159.15367807142,1.3734515502359713e6,1.3583149895099571e6,700158.6612689857
846650.2767029715,227201.12284499998,1.3337410586055857e6,1.2761494285484287e6,735746.5599752429
964027.6809730286,223622.05359655715,1.2894889088617002e6,1.3151370909318144e6,777229.3857199572
1.0572456329784575e6,215857.71540434283,1.2955285123387715e6,1.5876752540355427e6,879976.3314361715
1.1037669195041715e6,216643.26809797142,1.3457775052624284e6,1.7322370036175428e6,919906.3640385573
1.123112481840057e6,225720.4726301571,1.3797682305483855e6,1.8394835533917998e6,953336.0453832143
1.1265792777668e6,233164.8649640714,1.4103514254890715e6,1.9192134505957284e6,971327.2796890144
1.1267362419449145e6,236094.54376264283,1.4287409468449142e6,1.9843777711397142e6,983170.6103180429
1.1227361234220574e6,237572.25806535713,1.4365662500976573e6,1.9723696112348e6,983843.5851332142
1.1261738396174859e6,238281.06741192858,1.4367426221341144e6,1.9503200102774287e6,971320.6120473428
1.1439449843988002e6,238167.703664,1.4254732432933715e6,1.904693354134e6,952878.7545191856
1.1575631869004574e6,237735.66683071424,1.407679423009857e6,1.8376254114601144e6,927325.6900539001
1.1625353702068e6,237304.4964277857,1.3849943849780574e6,1.7989216136932e6,906466.8089085143
1.1678664024669144e6,236844.6991658571,1.370651725337343e6,1.763421884939657e6,892889.8736308428
1.1726571339793715e6,237104.1084147857,1.3776351377394572e6,1.7942053151305146e6,897676.938336657
1.1749183001245144e6,236685.20666571427,1.3751637572525428e6,1.8264703698535427e6,910794.2276029143
1.1750035923261144e6,236063.49089864286,1.368653916804629e6,1.8331094980861144e6,934848.3670778428
1.174543200803943e6,235716.05232542852,1.3631483042629142e6,1.8347376760364573e6,930909.8532575857
1.1726660170776001e6,235467.04024078572,1.3602410411939716e6,1.7987438503322287e6,917587.2831121429
1.1707500791784003e6,234487.5927078571,1.3467520455552004e6,1.70067571753e6,876282.1024740429
1.1678899479714287e6,232946.24775971426,1.3351400457262e6,1.6528094108025716e6,850931.4265033001
1.164213852962343e6,232015.25101235713,1.3229214011461427e6,1.6401947330646857e6,840399.3755248286
1.1598843877494857e6,231211.86212799998,1.2989567980883145e6,1.6455332698988e6,840402.4561202571
1.1562554397360003e6,230822.6616115714,1.3050567835880856e6,1.6382949061974287e6,828889.9300224714
1.1582118310264e6,230039.3045970714,1.3077938136157717e6,1.5889951097789428e6,800138.2566587143
1.1525718882104002e6,232694.37938322857,1.3110015569795144e6,1.5889063304146e6,769376.8848079286
1.2440889049601716e6,243320.85432855712,1.296534837352186e6,1.5166815002835002e6,746333.0314697714
1.144654041829943e6,240918.3649351,1.3271642647233286e6,1.4710083590724717e6,727621.6240756429
1.1211419636187432e6,232008.32281022854,1.3014163159340145e6,1.5648418247445286e6,785008.9826244857
1.1056396737052e6,229361.07671725712,1.3189190023163287e6,1.4835043889404144e6,739596.1023828858
1.0724683780075428e6,220384.85508397146,1.1765493846460427e6,1.3137565742948572e6,670337.8123781144
1.0347327627499431e6,202137.26657664284,1.068477477265943e6,1.1657534931782286e6,602320.1253063572
1.0207852400685715e6,190661.0152669286,944041.2377132573,1.0625343944604571e6,554180.0703741143
996195.288735943,176319.30548007143,899757.8829789144,986454.7484258858,492983.9881918571
963591.0722434287,160964.6692912857,831101.6845149714,888259.5300857143,434934.51190484286
913721.4826418858,144875.36947407143,765079.4361851999,780249.885204,376243.2671573572
846251.6662416002,133266.79692021428,661689.3413529715,595904.4263288572,267275.53244572855
774711.3256392002,119471.70071707142,554798.3706664857,512605.13584651425,225975.1738787
691137.7758086286,104276.38374235714,483255.0947659714,402534.7830026857,165023.03867728575
592474.1277009716,82367.09793014283,383263.9084513714,336335.02593959996,137723.3735956857
511567.63956651435,69536.20008564285,336613.4243524286,279681.7490299429,104174.34386039998
458960.15247554285,62013.95569657143,285502.9894957429,234445.75231891428,84263.40600530001
395230.1140393143,56385.10423835714,244577.4903292857,204878.15252954286,74453.1378803
352279.1300904572,52701.354274714286,188738.86763542859,196903.09841525715,80173.02615514286
326815.23706628574,51471.057824785705,144898.87050105716,180485.11162102857,78284.31236495715
305824.6018248572,50338.80663407142,108468.4105332286,156458.12614371427,72010.93986364287
281255.7115660571,45959.971580714286,81140.84005697143,138524.16347320002,71992.58218884286
236111.22461434285,39002.32786957143,65251.769067314286,131492.0748254857,79791.46526098571
192147.47132451434,33607.23932171428,78469.90728085714,162674.5590406857,112401.10486007144
146478.00168800002,25718.996438814287,127447.56476232859,215226.04503308574,155203.0629055143
102092.87519514287,18909.828392114283,193673.8839351714,281285.9698824,176659.04283571424
73956.49807977142,20687.9180772,260881.44980572854,324396.7263212286,187117.87138141427
75543.64791028573,25956.01373685714,331857.3383836715,368334.37961297145,215104.03611671427
96964.67842594288,39974.59992698571,381215.54477988573,456346.9152220286,248824.82723260002
114901.89612022857,46931.195463799995,400823.85017011425,547879.0324672144,273395.67309284286
114086.15379811428,60206.893886499995,437869.3723718,645734.5419669714,330811.50714611425
134687.99650280003,73527.98336985715,476045.8143998857,713850.7745729714,357696.42989427136
169272.01539422863,87838.77892157143,487021.8752598286,744293.2292131429,354836.0852776571
238987.47292405716,107716.94403335714,488723.7808125143,748697.6032368,367144.5296173857
339376.7611738858,117557.06291385714,489791.84356337145,760828.3061730856,399919.1779718858
459549.0764726858,118816.74868149999,541227.8771652286,800923.9462052572,442301.59457147133
590827.7706425145,119473.81480714286,625622.4712619428,865374.6159108572,481899.63416938565
716951.943385943,124982.23244571425,722539.4744798573,923539.5943284,526337.1093247571
803486.7269120573,125152.29539621426,776544.2989726572,1.0049281203860001e6,578026.7010063714
854765.6000029715,123067.62929971429,838544.5394706001,1.1104430503208572e6,630428.9031927285
864075.8250500571,127697.07066957142,936245.5986124286,1.1725243855286858e6,658450.7544128713
862256.1671706287,138044.36322392858,1.0037047874685716e6,1.2238265677066285e6,677472.6389459572
837876.5199453144,149704.5750270714,1.0683995188966857e6,1.2872651397106287e6,703780.2675061714
840932.2208534286,162680.13208399998,1.0688231885181714e6,1.3552088517473144e6,748142.6255528571
853112.0615053143,169418.25699985714,1.0828259008541428e6,1.4332665400929141e6,771211.1692944715
889607.9390841716,181254.63142321428,1.0639387037597431e6,1.5630880338742859e6,813374.8473165
925911.4790677716,176811.78449507142,1.1172334313111142e6,1.5995884605978855e6,813292.3714387428
998237.3399650858,187630.13187297143,1.198725977791543e6,1.6057948993731998e6,802900.6488003
1.0181498125234286e6,201918.3202355714,1.2666492857207286e6,1.6128535037264717e6,797663.303528443
1.0833236812489715e6,201311.09206219998,1.2944128371413571e6,1.6259467609264287e6,787673.2538198287
1.0200334497585715e6,205499.95259795713,1.2908209954617715e6,1.6074880643987285e6,791360.9586088
1.088303456512343e6,205271.97699954282,1.410673027217557e6,1.6272947917971425e6,845795.6291892143
1.106875510981486e6,208208.10304802857,1.340321170837543e6,1.614519978460443e6,816155.6384715285
988829.1513896001,205684.49187061426,1.3090159871578568e6,1.5023244061316e6,768296.1527088
912864.5080228,194926.24056502854,1.2876677219206572e6,1.3939823772581716e6,718991.1026329858
866116.4176082858,178381.54835892853,1.248370592534543e6,1.236479286392457e6,645344.2696829428
785660.2386646857,158435.42044992856,1.1761217284799144e6,1.0362552186634857e6,555726.5271314714
672767.3940022287,150382.1235663571,1.1227824276932287e6,883995.2963104,485973.82606069994
582440.4086129715,145018.43445464282,1.0860889025226e6,855893.9883723429,457923.7339857857
523959.3503374286,139358.11424585714,1.0636734048112857e6,857702.0084831429,441966.9123910857
496012.4474503429,136243.60902685716,1.009698112107457e6,838347.5876334857,410633.1827334428
475477.8119050858,131151.87507564286,948878.6973884858,821900.0553863429,389788.41155332857
441635.9308827429,123718.00658300001,908257.0226596858,833285.5358506858,391133.74638357136
422422.6813948001,121009.64925821427,890643.3015537143,873028.4677636571,413647.21435421426
417691.2792732001,126773.31727999999,907616.5343853715,948365.4925472572,467921.53301325714
478555.2902976572,135612.39718307144,920780.3214892288,1.0120507088745715e6,525282.2358454429
584317.4489405144,139729.88218349998,914215.3593372286,1.017484372185543e6,544994.1186830571
653713.7002928,128682.82581549996,927122.4215994,981675.4255236001,532849.9763632285
722345.5167934287,130931.83642214285,944017.8404434574,943732.7190123429,469097.6480851142
742680.4636293143,137348.51567549998,925199.015562143,940922.5524750858,415680.66861640004
760559.6269390287,151421.04287899996,1.0241756012356856e6,980211.1835170859,424964.5209940571
824575.1215568574,164496.1202842,1.1158021415982e6,953473.662026,424157.5113691714
876719.9731006859,168800.5294140714,1.0674913060084e6,870542.8714765428,426856.29711172864
963498.5456952001,163952.4814196714,1.1400428183406573e6,943111.8319208001,502948.9585805857
960632.9768182287,177642.5445243857,1.1747447504388855e6,1.244387754186743e6,583764.8096959429
962139.4244352002,203623.4764141143,1.2028562119904142e6,1.289795156466914e6,610376.8526086
1.0035694484476572e6,201252.77989809998,1.1966685363375717e6,1.2103351995429143e6,571841.7187182572
1.0422210384317143e6,193783.3863113571,1.2136621569216428e6,1.0749455026485142e6,463216.4033305857
1.0269669503626287e6,190783.8307458286,1.236880663709914e6,942870.0929295429,399513.6608568999
1.0231316339796002e6,188904.760933,1.2613932342598287e6,928615.0341014286,411123.6770623143
999613.1229688001,184079.22904471427,1.2451982827089715e6,936222.3064691429,406035.5029005857
942371.5105950858,186973.6956102143,1.2052786904868572e6,969481.8991084001,352115.3472932
914630.6505073144,171788.70648535714,1.1555824330898e6,927443.6618278858,298647.1756184857
893983.7837136001,164927.37517271427,1.1208615725767429e6,863794.8704122286,238040.56568635712
872693.6159127429,177518.58372321428,1.1269741764149144e6,747357.2960830858,160337.82228788568
877776.0595932001,176651.63350785713,1.1348103472732573e6,690072.8790485142,143330.92601037142
908346.2541197716,177466.04338635714,1.121807495014943e6,731835.3494219999,191495.90306412856
938278.8054682858,175031.96325542856,1.056286297899343e6,702025.7584844001,208082.85458932855
927613.2782429145,155660.9025030714,1.0135636177136573e6,730403.0543513715,352122.95402127143
876072.7946156,152353.46057214285,1.0203680813828286e6,803189.5423286286,482972.34345941426
842313.7289926287,165738.70055914283,1.033354099363743e6,963349.2007901144,528615.8529330428
871633.4929196,170498.55702635716,1.0125418280621428e6,961654.4113737143,517770.4419322714
911441.8968642858,172309.1885295,1.0237581743515143e6,1.023303155601143e6,516590.11201925704
952968.9925710286,174870.07940749996,1.1298006468344573e6,1.1183887451726857e6,556927.7020788001
1.0023140142182288e6,180351.49907614282,1.2677603493408e6,1.4282593811013144e6,715903.6416432715
985846.4544865715,198719.8573047857,1.3256760778320571e6,1.6123830737507998e6,860527.795302
1.0167663712932002e6,216517.61329474283,1.3417203888496428e6,1.7942724569115571e6,967541.1468020572
1.1068699923584003e6,219671.94628321423,1.3673493671098573e6,1.838030518649786e6,976190.2342155428
1.1416710157103427e6,227058.54885237143,1.4042420563474e6,1.8746744966513002e6,952184.9795486286
1.1453088230705145e6,230593.7089511571,1.4333382358161858e6,1.893052955195543e6,961450.2860913856
1.1512995300754288e6,234803.96837304282,1.440754798929814e6,1.9028676876691289e6,982793.8750543571
1.159366347702857e6,234139.92589679998,1.4409235873655856e6,1.919229810355843e6,976959.2277791285
1.1685042716324e6,232883.10231528568,1.4258280352376e6,1.9037712808123997e6,954566.164
1.1698773904476003e6,233238.09616121426,1.4250870385474572e6,1.8975490108144002e6,937818.9562888712
1.1691396751277144e6,234291.95273321428,1.4365840406526572e6,1.902066987484e6,913525.9021893287
1.1704376983830286e6,235062.48657842854,1.4424894029167432e6,1.890190688850343e6,893865.8651644001
1.1693778861093714e6,236877.2076328571,1.4383043103833715e6,1.7960641587192004e6,815941.7032283428
1.163533059199943e6,235639.806454,1.4257790338012858e6,1.7418482328746289e6,813693.6104257429
1.1643958417362287e6,231505.72064792857,1.415136723152e6,1.7536280741066858e6,874776.7614323716
1.1756896533617144e6,223787.55902649998,1.4230883827198858e6,1.786444011503143e6,913469.2923943999
1.1674120434745713e6,217858.95732192855,1.4348499076503715e6,1.831207577780457e6,924347.431299043
1.1395179129347429e6,228423.16938049998,1.4381172120107145e6,1.8421734857837714e6,918659.8535280572
1.1310820102762857e6,235213.4880610714,1.433272002527457e6,1.852142506436743e6,924122.4777846857
1.1587343878201717e6,235674.25572499997,1.4339292959551716e6,1.8604983973721715e6,925713.7305526858
1.1743515945670858e6,235462.74274621424,1.4300631720246002e6,1.837055444465257e6,918081.5324728285
1.1779292946284572e6,233923.71983142858,1.4218211395672e6,1.779010424623886e6,901061.1450843429
1.176768810331143e6,231209.1588652857,1.408410742229857e6,1.7874041331262283e6,904282.2833636429
